"ISO time"	"unixtime"	"track name"	"track mbid"	"artist name"	"artist mbid"	"uncorrected track name"	"uncorrected track mbid"	"uncorrected artist name"	"uncorrected artist mbid"	"album name"	"album mbid"	"album artist name"	"album artist mbid"
"2010-01-29T13:02:09"	"1264770129"	"Stars"	"1489b329-d64e-4ac5-9bf3-2728fed8f99e"	"Roxette"	"d3b2711f-2baa-441a-be95-14945ca7e6ea"	"Stars"	"1489b329-d64e-4ac5-9bf3-2728fed8f99e"	"Roxette"	"d3b2711f-2baa-441a-be95-14945ca7e6ea"	"Have a Nice Day"	"845b2135-93e3-3ea2-a4ea-fe3934692c42"	"Roxette"	"d3b2711f-2baa-441a-be95-14945ca7e6ea"
"2010-01-29T18:01:12"	"1264788072"	"Past"	"89430172-15ce-4808-867b-bde9ea874c78"	"Sub Sub"	"1a29b6f0-7016-4b56-863c-84b55541edbe"	"Past"	"89430172-15ce-4808-867b-bde9ea874c78"	"Sub Sub"	"1a29b6f0-7016-4b56-863c-84b55541edbe"	"Delta Tapes"	"bb67e3a8-cdf9-474d-92ee-27242bc38546"	"Sub Sub"	"1a29b6f0-7016-4b56-863c-84b55541edbe"
"2010-01-29T18:01:29"	"1264788089"	"High on Emotion"	"0101e0bf-6bcd-4aec-bb30-a0ec5942e8dd"	"Chris de Burgh"	"0c2d1de8-fc3a-4ca9-a90b-eea69a5968a5"	"High on Emotion"	"0101e0bf-6bcd-4aec-bb30-a0ec5942e8dd"	"Chris de Burgh"	"0c2d1de8-fc3a-4ca9-a90b-eea69a5968a5"	"Man On The Line"	"160d665c-c549-415e-a755-190058b422c3"	"Chris de Burgh"	"0c2d1de8-fc3a-4ca9-a90b-eea69a5968a5"
"2010-01-29T22:25:42"	"1264803942"	"Spotlight"	"939ba157-aab8-4102-8708-c134bcc28027"	"Jennifer Hudson"	"2d7be5b6-9187-4083-9649-6aa7f1946c3b"	"Spotlight"	"939ba157-aab8-4102-8708-c134bcc28027"	"Jennifer Hudson"	"2d7be5b6-9187-4083-9649-6aa7f1946c3b"	"Spotlight [Single]"	""	"Jennifer Hudson"	"2d7be5b6-9187-4083-9649-6aa7f1946c3b"
"2010-01-29T22:25:44"	"1264803944"	"Lost"	"7022b702-097c-4af8-b73c-eef50470d421"	"The Mary Onettes"	"4bd3c8e2-bfbb-4d61-8fdf-891d672c28da"	"Lost"	"7022b702-097c-4af8-b73c-eef50470d421"	"The Mary Onettes"	"4bd3c8e2-bfbb-4d61-8fdf-891d672c28da"	"The Mary Onettes"	"b00d41a5-0a3a-4073-be17-d293dd4309de"	"The Mary Onettes"	"4bd3c8e2-bfbb-4d61-8fdf-891d672c28da"
"2010-01-29T22:25:46"	"1264803946"	"Enchantment"	"685866da-b1c9-40e4-ad8b-d1da6fce183d"	"Lily Frost"	"17450c7d-0c4b-489c-b6aa-40faca558521"	"Enchantment"	"685866da-b1c9-40e4-ad8b-d1da6fce183d"	"Lily Frost"	"17450c7d-0c4b-489c-b6aa-40faca558521"	"Cine-magique"	""	"Lily Frost"	"17450c7d-0c4b-489c-b6aa-40faca558521"
"2010-01-29T22:25:48"	"1264803948"	"Tainted Love"	"0fa98095-73af-4f9c-b253-ec9caacf6c5e"	"Soft Cell"	"7fb50287-029d-47cc-825a-235ca28024b2"	"Tainted Love"	"0fa98095-73af-4f9c-b253-ec9caacf6c5e"	"Soft Cell"	"7fb50287-029d-47cc-825a-235ca28024b2"	"Non-Stop Erotic Cabaret"	"6c56a5de-baf7-4e3d-ace5-f3752a7e4031"	"Soft Cell"	"7fb50287-029d-47cc-825a-235ca28024b2"
"2010-01-29T22:44:42"	"1264805082"	"Sweet Religion"	"48175c62-3abc-4411-b3bd-97f7ebe05a53"	"Imogen Heap"	"328d146c-79f1-4eb6-9e40-8ee5710c14e5"	"Sweet Religion"	"48175c62-3abc-4411-b3bd-97f7ebe05a53"	"Imogen Heap"	"328d146c-79f1-4eb6-9e40-8ee5710c14e5"	"I Megaphone"	"7d68d9a6-46bc-31c4-a510-04b692ddb5e0"	"Imogen Heap"	"328d146c-79f1-4eb6-9e40-8ee5710c14e5"
"2010-01-29T23:10:52"	"1264806652"	"Silence"	"22d0c5dc-c3c9-4cef-991e-c1aad8df2a69"	"Delerium"	"4279aba0-1bde-40a9-8fb2-c63d165dc554"	"Silence"	"22d0c5dc-c3c9-4cef-991e-c1aad8df2a69"	"Delerium"	"4279aba0-1bde-40a9-8fb2-c63d165dc554"	"Karma (Disk 1)"	""	"Delerium"	"4279aba0-1bde-40a9-8fb2-c63d165dc554"
"2010-01-29T23:10:56"	"1264806656"	"You Don't Have To Say You Love Me"	"12644a46-23f3-4127-9ad8-4c4047071d41"	"Dusty Springfield"	"b896aa8c-2761-40ce-b485-0e1fffd26167"	"You Don't Have To Say You Love Me"	"12644a46-23f3-4127-9ad8-4c4047071d41"	"Dusty Springfield"	"b896aa8c-2761-40ce-b485-0e1fffd26167"	"Classics & Collectibles (1)"	""	"Dusty Springfield"	"b896aa8c-2761-40ce-b485-0e1fffd26167"
"2010-01-29T23:10:59"	"1264806659"	"The Hardest Part"	"10990f80-741b-434b-891a-e47752e6a6b3"	"Coldplay"	"cc197bad-dc9c-440d-a5b5-d52ba2e14234"	"The Hardest Part"	"10990f80-741b-434b-891a-e47752e6a6b3"	"Coldplay"	"cc197bad-dc9c-440d-a5b5-d52ba2e14234"	"X&Y"	"6ab046e8-ee3b-4e23-9244-4529d6d154a6"	"Coldplay"	"cc197bad-dc9c-440d-a5b5-d52ba2e14234"
"2010-01-29T23:19:06"	"1264807146"	"Dead Disco"	"2b32e29c-a2b3-477f-9d20-d776122ae799"	"Metric"	"4449ccf6-c948-4d33-aa97-b6ad98ce4b5b"	"Dead Disco"	"2b32e29c-a2b3-477f-9d20-d776122ae799"	"Metric"	"4449ccf6-c948-4d33-aa97-b6ad98ce4b5b"	"Old World Underground, Where Are You Now"	""	"Metric"	"4449ccf6-c948-4d33-aa97-b6ad98ce4b5b"
"2010-01-29T23:19:10"	"1264807150"	"Already Gone"	"703f7057-ed76-43c2-8bc3-f90703472ada"	"Kelly Clarkson"	"d339efbb-77b9-4147-ba9e-59f2f24550b2"	"Already Gone"	"703f7057-ed76-43c2-8bc3-f90703472ada"	"Kelly Clarkson"	"d339efbb-77b9-4147-ba9e-59f2f24550b2"	"All I Ever Wanted"	"10dd4280-fe6c-33bd-8f19-0c40f305c774"	"Kelly Clarkson"	"d339efbb-77b9-4147-ba9e-59f2f24550b2"
"2010-01-30T11:15:49"	"1264850149"	"Horndog (Larry Tee's Electroclash Mix)"	""	"Overseer"	"48f24031-f0fa-48fe-b057-1fed2db77e66"	"Horndog (Larry Tee's Electroclash Mix)"	""	"Overseer"	"48f24031-f0fa-48fe-b057-1fed2db77e66"	"Horndog (Larry Tee's Electroclash Mix)"	""	"Overseer"	"48f24031-f0fa-48fe-b057-1fed2db77e66"
"2010-01-31T08:36:33"	"1264926993"	"Silent Night"	"3c0728e6-940a-4722-917e-a0e0df8f571d"	"Susan Boyle"	"eefcf168-6b1b-46ec-9b75-f8a01161abb5"	"Silent Night"	"3c0728e6-940a-4722-917e-a0e0df8f571d"	"Susan Boyle"	"eefcf168-6b1b-46ec-9b75-f8a01161abb5"	"I Dreamed A Dream"	"5e5f9480-5a26-3136-b66f-b63569abeea2"	"Susan Boyle"	"eefcf168-6b1b-46ec-9b75-f8a01161abb5"
"2010-01-31T09:24:41"	"1264929881"	"Halt mich"	"64ef1446-3bd0-4352-a094-cf84d969afa7"	"Herbert Grönemeyer"	"456eabce-d1dd-4481-a206-36ab4f2eaeb8"	"Halt mich"	"64ef1446-3bd0-4352-a094-cf84d969afa7"	"Herbert Grönemeyer"	"456eabce-d1dd-4481-a206-36ab4f2eaeb8"	"Ö"	"7498c1b5-077b-49f2-9f9d-ba1225632332"	"Herbert Grönemeyer"	"456eabce-d1dd-4481-a206-36ab4f2eaeb8"
"2010-02-04T05:02:55"	"1265259775"	"Against the Grain"	"f72e4198-cd80-408b-8c95-2ad52fcbdc99"	"City and Colour"	"b1003bf1-25b8-41f4-a783-36060f987913"	"Against the Grain"	"f72e4198-cd80-408b-8c95-2ad52fcbdc99"	"City and Colour"	"b1003bf1-25b8-41f4-a783-36060f987913"	""	""	""	""
"2010-02-07T17:27:52"	"1265563672"	"White Christmas"	"59eabe6f-a420-48f9-8a2f-b6cbfb62741c"	"Bing Crosby"	"2437980f-513a-44fc-80f1-b90d9d7fcf8f"	"White Christmas"	"59eabe6f-a420-48f9-8a2f-b6cbfb62741c"	"Bing Crosby"	"2437980f-513a-44fc-80f1-b90d9d7fcf8f"	"The Best Christmas Album In The World...Ever! (Disc 2)"	""	"Bing Crosby"	"2437980f-513a-44fc-80f1-b90d9d7fcf8f"
"2010-02-07T17:28:05"	"1265563685"	"You're Breaking My Heart"	"8b6f1851-018f-4c98-b600-ce50520d08eb"	"Vic Damone"	"423066e2-4dcb-4014-b824-cc55933f0bf0"	"You're Breaking My Heart"	"8b6f1851-018f-4c98-b600-ce50520d08eb"	"Vic Damone"	"423066e2-4dcb-4014-b824-cc55933f0bf0"	"16 Most Requested Songs"	""	"Vic Damone with Marty Manning"	""
"2010-02-08T12:53:44"	"1265633624"	"Every Woman in the World"	"fe53e8c9-b08a-4519-8c22-277d8f1be990"	"Air Supply"	"df9a1914-7fad-4900-bdd4-d7811712a2a8"	"Every Woman in the World"	"fe53e8c9-b08a-4519-8c22-277d8f1be990"	"Air Supply"	"df9a1914-7fad-4900-bdd4-d7811712a2a8"	"Greatest Hits"	"23f1dc93-99c3-4f12-bc62-f0558adae75c"	"Air Supply"	"df9a1914-7fad-4900-bdd4-d7811712a2a8"
"2010-02-08T13:51:26"	"1265637086"	"On And On"	"0467b988-5044-4540-ab1f-fe86a4702907"	"Stephen Bishop"	"38749b30-0eff-48bd-96e7-111cb6bfffab"	"On And On"	"0467b988-5044-4540-ab1f-fe86a4702907"	"Stephen Bishop"	"38749b30-0eff-48bd-96e7-111cb6bfffab"	"Careless"	"27b85055-239f-43cd-9866-b49f36034f89"	"Stephen Bishop"	"38749b30-0eff-48bd-96e7-111cb6bfffab"
"2010-02-09T06:47:21"	"1265698041"	"Vecchio frack"	"b75792f1-cc3f-41ec-a6bc-32db346533b6"	"Domenico Modugno"	"3331f0d3-34d2-4f6c-9bb2-8b08c388893e"	"Vecchio frack"	"b75792f1-cc3f-41ec-a6bc-32db346533b6"	"Domenico Modugno"	"3331f0d3-34d2-4f6c-9bb2-8b08c388893e"	"The Golden Collection"	"bac0bd94-ddd2-49b4-83bc-acd3668863d3"	"Domenico Modugno"	"3331f0d3-34d2-4f6c-9bb2-8b08c388893e"
"2010-02-13T08:04:57"	"1266048297"	"Jingle Bell Rock"	"28b59c92-1286-4815-9937-3fd75b9a087f"	"Bobby Rydell"	"05ae3db6-4d20-4ea2-97a6-024d3f0e56c8"	"Jingle Bell Rock"	"28b59c92-1286-4815-9937-3fd75b9a087f"	"Bobby Rydell"	"05ae3db6-4d20-4ea2-97a6-024d3f0e56c8"	"The Best of Chubby Checker"	""	"Bobby Rydell"	"05ae3db6-4d20-4ea2-97a6-024d3f0e56c8"
"2010-02-13T08:16:20"	"1266048980"	"Greece 2000"	"a2584c2e-fc4b-47fd-b61a-eda7db8f0304"	"Three Drives"	"2b159dcd-eb21-4f0d-8181-54da0e116e47"	"Greece 2000"	"a2584c2e-fc4b-47fd-b61a-eda7db8f0304"	"Three Drives"	"2b159dcd-eb21-4f0d-8181-54da0e116e47"	"Feeling The Silence mixed by Abel Ramos"	""	"Various Artists"	"023671ff-b1ad-4133-a4f3-aadaaadfd2e0"
"2010-02-13T09:53:52"	"1266054832"	"Christmas Blues"	"dc9d024b-8a29-4333-9737-8db9a3455a24"	"Canned Heat"	"815a0279-558c-4522-ac3b-6a1e259e95b5"	"Christmas Blues"	"dc9d024b-8a29-4333-9737-8db9a3455a24"	"Canned Heat"	"815a0279-558c-4522-ac3b-6a1e259e95b5"	"Uncanned! The Best of Canned Heat"	"99390bbe-d5b0-42c0-ab6e-2bcb39ca7718"	"Canned Heat"	"815a0279-558c-4522-ac3b-6a1e259e95b5"
"2010-02-13T11:29:45"	"1266060585"	"Deep Water"	"140cfb40-7e0b-4072-b937-43c0dfcf59ff"	"Portishead"	"17e0ef75-fae9-4fa3-b6f6-39a8c986d686"	"Deep Water"	"140cfb40-7e0b-4072-b937-43c0dfcf59ff"	"Portishead"	"17e0ef75-fae9-4fa3-b6f6-39a8c986d686"	"Third"	"9f05d3c7-d1b1-4e2e-9130-f66a9df43997"	"Portishead"	"17e0ef75-fae9-4fa3-b6f6-39a8c986d686"
"2010-02-13T19:49:52"	"1266090592"	"I Dreamed A Dream"	"39ca0354-65aa-4cbd-b512-91636711cd5b"	"Susan Boyle"	"eefcf168-6b1b-46ec-9b75-f8a01161abb5"	"I Dreamed A Dream"	"39ca0354-65aa-4cbd-b512-91636711cd5b"	"Susan Boyle"	"eefcf168-6b1b-46ec-9b75-f8a01161abb5"	"I Dreamed A Dream"	"5e5f9480-5a26-3136-b66f-b63569abeea2"	"Susan Boyle"	"eefcf168-6b1b-46ec-9b75-f8a01161abb5"
"2010-02-14T09:17:38"	"1266139058"	"Breakthru"	"5eb80e9f-f2b4-45df-8920-5e7644cd391e"	"Queen"	"0383dadf-2a4e-4d10-a46a-e9e041da8eb3"	"Breakthru"	"5eb80e9f-f2b4-45df-8920-5e7644cd391e"	"Queen"	"0383dadf-2a4e-4d10-a46a-e9e041da8eb3"	"Greatest Hits II"	"5116694e-30b8-41b4-8283-629594aba958"	"Queen"	"0383dadf-2a4e-4d10-a46a-e9e041da8eb3"
"2010-02-14T09:26:47"	"1266139607"	"Kids"	"22a17ca4-7d8e-4a87-84c4-bc1cd631c10e"	"Robbie Williams & Kylie Minogue"	""	"Kids"	"22a17ca4-7d8e-4a87-84c4-bc1cd631c10e"	"Robbie Williams & Kylie Minogue"	""	"Sing When You're Winning"	""	"Robbie Williams & Kylie Minogue"	""
"2010-02-14T09:26:49"	"1266139609"	"Pure Shores"	"079d689b-6546-4a31-9524-ac2da78b2944"	"All Saints"	"a371601f-c184-4683-806d-2eb35e88f0d7"	"Pure Shores"	"079d689b-6546-4a31-9524-ac2da78b2944"	"All Saints"	"a371601f-c184-4683-806d-2eb35e88f0d7"	"Saints & Sinners"	"117c1d2f-95ba-4104-b0ab-e5ec8e40523b"	"All Saints"	"a371601f-c184-4683-806d-2eb35e88f0d7"
"2010-02-14T09:30:23"	"1266139823"	"Ask Him To"	"292ff762-854b-4da5-9ad8-7b8be006891e"	"Mark Owen"	"dd623af1-5e1d-4dd3-b480-98ce8d4f5178"	"Ask Him To"	"292ff762-854b-4da5-9ad8-7b8be006891e"	"Mark Owen"	"dd623af1-5e1d-4dd3-b480-98ce8d4f5178"	"Green Man"	"21fb369c-5ef4-4e73-8b0e-529fcac0030e"	"Mark Owen"	"dd623af1-5e1d-4dd3-b480-98ce8d4f5178"
"2010-02-15T10:46:43"	"1266230803"	"Naqoyqatsi"	""	"Philip Glass"	"45908599-e061-434f-a900-dd2df7931beb"	"Naqoyqatsi"	""	"Philip Glass"	"45908599-e061-434f-a900-dd2df7931beb"	"Naqoyqatsi"	"8005f937-4a60-3a31-9777-94079f075a22"	"Philip Glass"	"45908599-e061-434f-a900-dd2df7931beb"
"2010-02-15T13:53:49"	"1266242029"	"Vado via"	"dbf1f12d-86d8-47e5-a5dd-c06141361895"	"Drupi"	"a29d86de-91d5-46f4-b017-c28580b02cec"	"Vado via"	"dbf1f12d-86d8-47e5-a5dd-c06141361895"	"Drupi"	"a29d86de-91d5-46f4-b017-c28580b02cec"	"Il Meglio"	""	"Drupi"	"a29d86de-91d5-46f4-b017-c28580b02cec"
"2010-02-15T13:55:14"	"1266242114"	"Gabbiano"	"533cb16e-307c-4e72-90c1-ae7878c52a68"	"I Santo California"	"670e8668-74ad-442e-938e-2372d49df394"	"Gabbiano"	"533cb16e-307c-4e72-90c1-ae7878c52a68"	"I Santo California"	"670e8668-74ad-442e-938e-2372d49df394"	"Tornero'"	""	"I Santo California"	"670e8668-74ad-442e-938e-2372d49df394"
"2010-02-15T13:55:31"	"1266242131"	"Made in italy"	"5bcb9335-ddfc-48ff-a858-7f8ef0e7d89a"	"Ricchi e poveri"	"18e3c189-9694-47a2-be17-7bac7914b16a"	"Made in italy"	"5bcb9335-ddfc-48ff-a858-7f8ef0e7d89a"	"Ricchi e poveri"	"18e3c189-9694-47a2-be17-7bac7914b16a"	"Voulez Vous Danser"	""	"Ricchi e poveri"	"18e3c189-9694-47a2-be17-7bac7914b16a"
"2010-02-15T13:55:35"	"1266242135"	"Coccinella"	"22526f5a-15b4-4cb4-b521-faa27929cd13"	"Biagio Antonacci"	"b7c5cc40-c061-44ed-8b2b-d0ff774603c8"	"Coccinella"	"22526f5a-15b4-4cb4-b521-faa27929cd13"	"Biagio Antonacci"	"b7c5cc40-c061-44ed-8b2b-d0ff774603c8"	"Vicky Love"	"65df1173-fb05-4c4d-89cb-4d29e5ba99e9"	"Biagio Antonacci"	"b7c5cc40-c061-44ed-8b2b-d0ff774603c8"
"2010-02-15T13:55:50"	"1266242150"	"Ci sei tu"	"9bf1202d-10d8-4a23-a0b6-89f18bcf8309"	"Nek"	"af02dd1f-b0cc-4210-bcb1-f34f0c578b5e"	"Ci sei tu"	"9bf1202d-10d8-4a23-a0b6-89f18bcf8309"	"Nek"	"af02dd1f-b0cc-4210-bcb1-f34f0c578b5e"	"La vita è"	"6e021460-d693-4956-97a0-1e353088fe01"	"Nek"	"af02dd1f-b0cc-4210-bcb1-f34f0c578b5e"
"2010-02-15T13:56:10"	"1266242170"	"Cade La Pioggia (Featuring Lorenzo Jova Cherubini)"	""	"Negramaro"	"2aaa720c-0b5b-42a3-bd65-3bf73d0dba37"	"Cade La Pioggia (Featuring Lorenzo Jova Cherubini)"	""	"Negramaro"	"2aaa720c-0b5b-42a3-bd65-3bf73d0dba37"	""	""	""	""
"2010-02-15T13:56:13"	"1266242173"	"Cosa Resterà Degli Anni '80"	"b139f5d3-b0dd-44c2-b092-2e71fdc86ad3"	"Raf"	"12f0c921-2318-4abd-9802-5fe1bdf41679"	"Cosa Resterà Degli Anni '80"	"b139f5d3-b0dd-44c2-b092-2e71fdc86ad3"	"Raf"	"12f0c921-2318-4abd-9802-5fe1bdf41679"	"Cosa resterà ..."	"ed15c038-6802-4975-af63-63142a8062f1"	"Raf"	"12f0c921-2318-4abd-9802-5fe1bdf41679"
"2010-02-15T13:56:18"	"1266242178"	"Immobile"	"bdd3c092-5c63-4d28-b7a6-8dcaf9472820"	"Alessandra Amoroso"	"cf20d23c-ba1d-4311-9be0-e65320b5a6b5"	"Immobile"	"bdd3c092-5c63-4d28-b7a6-8dcaf9472820"	"Alessandra Amoroso"	"cf20d23c-ba1d-4311-9be0-e65320b5a6b5"	""	""	""	""
"2010-02-15T13:56:24"	"1266242184"	"A Feast For Me"	"ffa0e0ad-4bb0-4172-9a46-806761c8fe0f"	"Elisa"	"794f8069-4ddf-4aa8-85c3-cb9c050a76be"	"A Feast For Me"	"ffa0e0ad-4bb0-4172-9a46-806761c8fe0f"	"Elisa"	"794f8069-4ddf-4aa8-85c3-cb9c050a76be"	"Pipes & Flowers"	"759c2d27-cc4c-40fc-92cb-975ffb11e4f6"	"Elisa"	"794f8069-4ddf-4aa8-85c3-cb9c050a76be"
"2010-02-15T13:56:37"	"1266242197"	"Come deve andare"	"0af6d378-aa61-4771-bdc0-874785897460"	"Max Pezzali"	"b76f7323-183e-4b90-83b1-5111d04d6665"	"Come deve andare"	"0af6d378-aa61-4771-bdc0-874785897460"	"Max Pezzali"	"b76f7323-183e-4b90-83b1-5111d04d6665"	"Love Life"	""	"Max Pezzali"	"b76f7323-183e-4b90-83b1-5111d04d6665"
"2010-02-15T13:56:42"	"1266242202"	"Ti scatterò una foto"	""	"Tiziano Ferro"	"d12b05b0-a0af-4c2c-8c8c-ab8bcf49439e"	"Ti scatterò una foto"	""	"Tiziano Ferro"	"d12b05b0-a0af-4c2c-8c8c-ab8bcf49439e"	"Nessuno È Solo"	""	"Tiziano Ferro"	"d12b05b0-a0af-4c2c-8c8c-ab8bcf49439e"
"2010-02-15T13:56:45"	"1266242205"	"Vita Spericolata"	"5fc2294b-f303-4e83-8477-ecd02698dfa2"	"Vasco Rossi"	"3bf74908-e8b3-4158-8fae-4fd795bb4474"	"Vita Spericolata"	"5fc2294b-f303-4e83-8477-ecd02698dfa2"	"Vasco Rossi"	"3bf74908-e8b3-4158-8fae-4fd795bb4474"	"Siamo Solo Noi"	"13884df4-9086-4fa6-8d80-41941a8ba1e6"	"Vasco Rossi"	"3bf74908-e8b3-4158-8fae-4fd795bb4474"
"2010-02-15T13:56:51"	"1266242211"	"La Fine Di Una Storia"	"58b973e8-e86b-4182-b5b1-3feec95edd79"	"Samuele Bersani"	"25c81bf8-9bea-4750-bb5e-c504defa8729"	"La Fine Di Una Storia"	"58b973e8-e86b-4182-b5b1-3feec95edd79"	"Samuele Bersani"	"25c81bf8-9bea-4750-bb5e-c504defa8729"	"Freak"	"27ded08f-e927-4c62-8af3-8d9a859c9fb6"	"Samuele Bersani"	"25c81bf8-9bea-4750-bb5e-c504defa8729"
"2010-02-15T13:56:57"	"1266242217"	"Come eravamo"	"ce8610cf-a0df-45b2-83fe-e57e66150022"	"Paola & Chiara"	"34a3daac-6bd7-4b77-88f3-648ada48957f"	"Come eravamo"	"ce8610cf-a0df-45b2-83fe-e57e66150022"	"Paola & Chiara"	"34a3daac-6bd7-4b77-88f3-648ada48957f"	"Blu"	"f6814562-a3d3-4633-adbd-6603dadb5cc3"	"Paola & Chiara"	"34a3daac-6bd7-4b77-88f3-648ada48957f"
"2010-02-15T13:57:00"	"1266242220"	"Nord sud ovest est"	"24fb5142-dd3b-4a5b-822a-d3f1cdb384e4"	"Max Pezzali"	"b76f7323-183e-4b90-83b1-5111d04d6665"	"Nord sud ovest est"	"24fb5142-dd3b-4a5b-822a-d3f1cdb384e4"	"Max Pezzali"	"b76f7323-183e-4b90-83b1-5111d04d6665"	"TuttoMax (disc 1)"	""	"Max Pezzali"	"b76f7323-183e-4b90-83b1-5111d04d6665"
"2010-02-15T13:57:12"	"1266242232"	"Ma Tu Sei Scemo"	"a1f262fe-d3c3-43ba-a4e3-599f86fe92b4"	"Povia"	"214adf73-541b-4b8f-bb61-0383dbce2153"	"Ma Tu Sei Scemo"	"a1f262fe-d3c3-43ba-a4e3-599f86fe92b4"	"Povia"	"214adf73-541b-4b8f-bb61-0383dbce2153"	"I Bambini Fanno Ooh...La Storia Continua"	""	"Povia"	"214adf73-541b-4b8f-bb61-0383dbce2153"
"2010-02-15T13:57:20"	"1266242240"	"Viaggio al centro del mondo"	"f5ec9323-1fd4-4605-a756-6b489182b7f5"	"883"	"618170ad-4957-4b7b-a3b0-489917be18d3"	"Viaggio al centro del mondo"	"f5ec9323-1fd4-4605-a756-6b489182b7f5"	"883"	"618170ad-4957-4b7b-a3b0-489917be18d3"	"Grazie Mille"	"b2542d17-7bc6-4951-a254-dbafd8795c39"	"883"	"618170ad-4957-4b7b-a3b0-489917be18d3"
"2010-02-15T13:59:15"	"1266242355"	"Lump of Eels"	""	"Joy"	"0c4644ea-5a54-44fe-89ad-e31f6b5ff007"	"Lump of Eels"	""	"Joy"	"0c4644ea-5a54-44fe-89ad-e31f6b5ff007"	"Joy"	"7e7444f5-070d-4691-8080-e9d26eceb437"	"Joy"	"0c4644ea-5a54-44fe-89ad-e31f6b5ff007"
"2010-02-15T13:59:48"	"1266242388"	"D.I.S.C.O."	"be90d80b-ad41-4302-ab6b-147a3bb9acf0"	"Ottawan"	"afab3420-6ff7-4120-88cf-038a698f8ae2"	"D.I.S.C.O."	"be90d80b-ad41-4302-ab6b-147a3bb9acf0"	"Ottawan"	"afab3420-6ff7-4120-88cf-038a698f8ae2"	"D.I.S.C.O."	"2947cef7-1d0f-4683-aeb2-a7213b3937c8"	"Ottawan"	"afab3420-6ff7-4120-88cf-038a698f8ae2"
"2010-02-15T14:00:00"	"1266242400"	"Scende la pioggia"	"254b242c-e133-4e44-9c1e-cef264e73970"	"Gianni Morandi"	"11bb0196-0dc3-41fa-be26-671ca78799f2"	"Scende la pioggia"	"254b242c-e133-4e44-9c1e-cef264e73970"	"Gianni Morandi"	"11bb0196-0dc3-41fa-be26-671ca78799f2"	"Questa è la storia"	"445ef4f7-94b4-43a7-badc-ba2b5bceb59b"	"Gianni Morandi"	"11bb0196-0dc3-41fa-be26-671ca78799f2"
"2010-02-15T14:00:31"	"1266242431"	"Mamma maria"	"675383fb-5c86-4b92-aba8-6c8061856efc"	"Ricchi e poveri"	"18e3c189-9694-47a2-be17-7bac7914b16a"	"Mamma maria"	"675383fb-5c86-4b92-aba8-6c8061856efc"	"Ricchi e poveri"	"18e3c189-9694-47a2-be17-7bac7914b16a"	"Ricchi e Poveri"	"bf61a485-fd1d-40c8-817c-7f339bf48654"	"Ricchi e poveri"	"18e3c189-9694-47a2-be17-7bac7914b16a"
"2010-02-15T14:00:37"	"1266242437"	"Soli"	"1d8a9915-c145-466f-8f7b-4fe27855de52"	"Drupi"	"a29d86de-91d5-46f4-b017-c28580b02cec"	"Soli"	"1d8a9915-c145-466f-8f7b-4fe27855de52"	"Drupi"	"a29d86de-91d5-46f4-b017-c28580b02cec"	"Il Meglio"	""	"Drupi"	"a29d86de-91d5-46f4-b017-c28580b02cec"
"2010-02-15T14:00:40"	"1266242440"	"La mia mente"	"99772fa9-ac08-4dca-b4a8-b9b0de4d4944"	"Alan Sorrenti"	"a5249ff4-11d4-4c19-afd4-94bb41c1756b"	"La mia mente"	"99772fa9-ac08-4dca-b4a8-b9b0de4d4944"	"Alan Sorrenti"	"a5249ff4-11d4-4c19-afd4-94bb41c1756b"	"Aria"	"26ab07db-8473-333a-89d2-364473ad710c"	"Alan Sorrenti"	"a5249ff4-11d4-4c19-afd4-94bb41c1756b"
"2010-02-15T14:00:47"	"1266242447"	"24.000 baci"	"340aa3a4-e064-4698-b65e-d101cfca0808"	"Adriano Celentano"	"1ab25513-48b8-4bed-a226-f468da6e7142"	"24.000 baci"	"340aa3a4-e064-4698-b65e-d101cfca0808"	"Adriano Celentano"	"1ab25513-48b8-4bed-a226-f468da6e7142"	"Le Volte Che Celentano È Stato 1"	""	"Adriano Celentano"	"1ab25513-48b8-4bed-a226-f468da6e7142"
"2010-02-15T14:00:49"	"1266242449"	"Cuore Di Aliante"	"9eef615d-bac4-4f35-8026-1df6009cbaf0"	"Claudio Baglioni"	"963ea9d9-743a-409d-a997-0559f8761e67"	"Cuore Di Aliante"	"9eef615d-bac4-4f35-8026-1df6009cbaf0"	"Claudio Baglioni"	"963ea9d9-743a-409d-a997-0559f8761e67"	"Acustico (disc 1)"	""	"Claudio Baglioni"	"963ea9d9-743a-409d-a997-0559f8761e67"
"2010-02-15T14:00:55"	"1266242455"	"I'll Learn To Fly Tonight"	"66a22c29-56f3-402d-9b1e-354e3aa0c04b"	"Baccara"	"07d64456-0220-4fb3-b6bf-bb9707b4eefb"	"I'll Learn To Fly Tonight"	"66a22c29-56f3-402d-9b1e-354e3aa0c04b"	"Baccara"	"07d64456-0220-4fb3-b6bf-bb9707b4eefb"	"The Collection"	"5f16e9ed-9c9f-4e9d-9ec4-68f912cf791c"	"Baccara"	"07d64456-0220-4fb3-b6bf-bb9707b4eefb"
